publication_id,no_publisher,no_location,number_of_volumes,number_of_pages,illustrated,known_reprints,notes
-1957208175,0,0,1,0,yes,0,
-1957026717,0,0,1,0,no,0,
-1956241984,0,0,1,0,no,0,
-1955010184,0,0,1,0,no,0,
-1954655265,0,0,1,0,no,0,
-1954353115,0,0,1,0,no,0,
-1953965986,0,0,1,0,no,0,
-1953862526,0,0,1,0,no,0,
-1953672630,0,0,1,0,no,0,
-1953471305,0,0,1,0,yes,0,
-1953396641,1,0,1,0,yes,0,
-1953373216,0,0,1,0,no,0,0
-1953303593,0,0,1,0,no,0,Extracted from the 'British Workman'
-1953232052,0,0,1,0,yes,0,
-1953116737,0,0,1,0,no,0,
-1953049232,0,0,1,0,no,0,
-1952936930,0,0,2,0,no,0,
-1952560334,0,0,1,0,unknown,0,
-1952368295,0,0,1,0,no,0,
-1952185387,0,0,1,0,yes,0,
-1952134303,0,0,1,0,no,0,
-1952117727,0,0,1,0,,0,
-1951865194,0,0,,,-1,0,
-1951084070,0,0,1,0,no,0,
-1951003860,0,0,1,0,no,0,
-1950954484,0,0,1,0,no,0,
-1950781897,0,0,1,0,no,0,
-1949952068,0,0,1,0,no,0,
-1948486568,0,0,1,0,no,0,
-1947857406,0,0,1,0,unknown,0,
-1947831021,0,0,1,0,no,0,
-1947640910,0,0,1,0,yes,0,
-1947511444,0,0,1,0,unknown,0,
-1946947407,0,0,1,0,no,0,
-1946945307,0,0,2,0,no,0,
-1946298445,0,0,1,0,no,0,
-1945525021,0,0,1,0,no,0,
-1945020202,0,0,1,0,no,0,0
-1944877398,0,0,1,0,no,0,
-1944547375,0,0,1,0,yes,0,
-1944496570,0,0,1,0,no,0,0
-1944212801,0,0,1,0,no,0,
-1943761707,0,0,1,0,yes,0,
-1943531396,0,0,1,0,no,0,
-1943417169,0,0,1,0,no,0,
-1943401300,0,0,1,0,no,0,
-1943232935,0,0,2,0,unknown,0,
-1943203041,0,0,1,0,no,0,
-1942765838,0,0,1,0,no,0,
-1942705403,0,0,1,0,no,0,
-1942585451,0,0,1,0,no,0,
-1942574781,0,0,1,0,no,0,
-1942432124,0,0,1,0,no,0,
-1941816127,0,0,1,0,no,0,
-1941445665,0,0,1,0,no,0,
-1941343376,0,1,2,0,no,0,
-1940894297,0,0,1,0,no,0,
-1940624471,0,0,1,0,yes,0,
-1940576302,0,0,2,0,no,0,
-1940155180,0,0,1,0,no,0,
-1940068999,0,0,1,0,no,0,
-1939801291,0,0,1,0,no,0,
-1939397849,0,0,1,0,no,0,
-1939072378,0,0,1,0,unknown,,add publisher Gifford and Craven
-1938856151,0,0,1,0,no,0,
-1938635410,0,0,1,0,no,0,
-1938506928,0,0,1,0,no,0,
-1938312544,0,0,1,0,yes,0,
-1938140634,0,0,1,0,yes,0,
-1937962904,0,0,1,0,no,0,
-1937605871,0,0,1,0,no,0,Contains unspecified poems by Isabella Valancey Crawford
-1937327485,0,0,1,0,yes,0,
-1937271915,0,0,1,0,no,0,
-1937080874,0,0,1,0,no,0,
-1936809775,0,0,1,0,no,0,
-1936794139,0,0,1,0,no,0,
-1936753073,0,0,1,0,no,0,
-1936648014,0,0,1,0,yes,0,
-1936371061,0,0,1,0,yes,0,
-1936221638,0,0,1,0,no,0,Published under the pseudonym 'Iota'
-1936138278,0,0,1,0,no,0,Published under the pseudonym 'Iota'
-1935826576,0,0,1,0,yes,0,
-1935080980,0,0,1,0,no,0,
-1935080616,0,0,1,0,yes,0,"""Government publication"""
-1934878086,0,0,1,0,yes,0,
-1934873060,0,0,1,0,unknown,0,
-1934679115,0,0,1,0,no,0,
-1934613349,0,0,1,0,no,0,
-1934232562,0,1,1,0,no,0,
-1932801580,0,0,1,0,no,0,
-1932260653,0,0,1,0,no,0,
-1932226597,0,0,1,0,yes,0,
-1931719710,0,0,1,0,no,0,
-1930869087,0,0,1,0,unknown,,
-1930136195,0,0,3,0,no,0,
-1929889213,0,0,1,0,yes,0,
-1929433874,0,0,1,0,no,0,
-1929293477,1,1,1,0,,0,
-1929078035,0,0,1,0,unknown,0,
-1928922050,0,0,1,0,no,0,
-1928742518,0,0,1,0,no,0,
-1928655531,0,0,1,0,no,0,
-1928544537,0,0,1,0,yes,0,
-1928467258,0,0,1,0,no,0,Hungarian translation of unspecified Grimshaw novel - possibly 'The Coral Queen'
-1928121436,0,0,1,0,yes,0,
-1927512817,1,0,1,0,no,0,0
-1927465726,0,0,1,0,yes,0,
-1927059327,0,0,1,0,yes,0,
-1926939508,0,0,1,0,no,0,
-1926115738,0,0,1,0,no,0,
-1926052827,0,0,1,0,no,0,
-1926049615,0,0,1,0,no,0,0
-1925898712,0,0,1,0,no,0,
-1925693232,0,0,1,0,no,0,
-1925520587,0,0,1,0,yes,0,
-1925517543,0,0,1,0,yes,0,
-1925392243,0,0,1,0,no,0,
-1925274187,0,0,1,0,no,0,
-1924971946,0,0,1,0,no,0,
-1924918739,0,0,1,0,no,0,Contents:  Ethel.--Violet Ryder.--Alice.--The other woman.--Mrs. Johnson.--Miss Jocelyn.--Bridget Kiernan.
-1924777810,0,0,1,0,yes,0,
-1924723434,0,0,1,0,no,0,
-1924131448,0,0,1,0,no,0,
-1924045083,0,0,1,0,no,0,
-1924004442,0,0,1,0,yes,0,
-1923571234,0,0,1,0,,0,"Reprinted from ""Essays and studies presented to William Ridgeway on his sixtieth birthday, 6 August 1913."" 
Transcript of poem by Eleanor Knott; English translation, with notes, by O. Bergin."
-1923104853,0,0,1,0,no,0,
-1923014893,0,0,1,0,no,0,Translated from the French - original author unrecorded
-1922840404,0,0,1,0,no,0,
-1922234996,0,0,1,0,no,0,
-1922077477,0,0,1,0,no,0,0
-1921805734,0,0,1,0,yes,0,
-1921553138,0,0,1,0,no,0,
-1921526927,0,0,1,0,no,0,
-1920820969,0,0,1,0,yes,0,
-1920435189,0,0,1,0,no,0,
-1920318486,0,0,1,0,no,0,
-1920239330,0,0,1,0,no,0,
-1920196592,0,0,1,0,no,0,
-1919863437,0,0,1,0,no,0,
-1919558713,0,0,1,0,yes,0,
-1919175578,0,0,1,0,no,0,
-1919052874,0,0,1,0,no,0,
-1917613900,0,0,1,0,no,0,
-1917606877,0,0,1,0,no,0,
-1917596567,0,0,1,0,no,0,
-1917407084,0,0,1,0,no,0,
-1917364189,0,0,1,0,no,0,
-1917310776,0,0,1,0,yes,0,Is the only known version but is the fifth edition
-1917192907,0,0,1,0,no,0,
-1916326517,0,0,1,0,no,0,
-1916318481,0,0,1,0,yes,0,
-1916184922,0,0,1,0,yes,0,
-1916023189,0,0,1,0,no,0,
-1915956386,0,0,1,0,no,0,
-1915783049,0,0,1,0,no,0,
-1915310612,0,0,1,0,no,0,
-1915136654,0,0,1,0,yes,0,
-1915107982,0,0,1,0,no,0,
-1914942245,0,0,1,0,no,0,
-1914623680,0,0,1,0,yes,0,
-1914509015,0,0,1,0,no,0,
-1914432543,0,0,1,0,no,0,
-1914071178,0,0,1,0,no,0,
-1913588798,0,0,1,0,no,0,
-1913568755,0,0,1,0,no,0,
-1913163299,0,0,1,0,no,0,
-1913105480,0,0,1,0,no,0,
-1911875398,0,0,1,0,yes,0,
-1911773375,0,0,1,0,yes,0,"Volume in ""Lucinda Jacob's Toddler Trilogy"""
-1911668723,0,0,4,0,no,0,
-1911585236,0,0,1,0,no,0,
-1911388493,0,0,1,0,no,0,
-1911338949,0,0,1,0,no,0,
-1911287481,0,0,1,0,no,0,
-1911149078,0,0,1,0,no,0,
-1910976576,0,0,1,0,unknown,0,
-1910676187,0,0,1,0,no,0,
-1910512471,0,0,1,0,no,0,
-1910485916,0,0,6,0,yes,0,
-1909958601,0,0,1,0,no,0,0
-1909506468,0,0,1,0,yes,0,
-1909273478,0,0,,,-1,0,
-1909127055,0,0,1,0,yes,0,
-1909080763,0,0,1,0,no,0,
-1908912135,0,0,1,0,no,0,
-1907699354,0,0,1,0,,0,
-1907320341,0,0,1,0,,0,
-1907181899,0,0,1,0,no,0,0
-1906978288,0,0,1,0,no,0,
-1906596803,0,0,1,0,no,0,
-1906564769,0,0,1,0,yes,0,
-1906176516,0,0,1,0,no,0,
-1906055833,0,0,1,0,no,0,
-1905628935,0,0,1,0,no,0,
-1905093501,0,0,1,0,yes,0,
-1905002132,0,0,1,0,no,0,
-1904742584,1,0,1,0,unknown,0,
-1903912314,0,0,1,0,no,0,
-1903911378,0,0,1,0,unknown,0,
-1903804049,0,0,1,0,no,0,
-1902809915,0,0,1,0,yes,0,
-1902742775,0,0,1,0,no,0,German translation of an unspecified Alcock story
-1902537306,0,0,1,0,no,0,
-1902427503,0,0,1,0,yes,0,
-1902197333,0,0,1,0,no,0,
-1901621202,1,0,1,0,no,0,
-1900740876,0,0,1,0,yes,0,
-1900662456,0,0,1,0,no,0,
-1900523362,0,0,1,0,yes,0,
-1900398234,0,0,1,0,yes,0,
-1900123478,0,0,1,0,yes,0,
-1899403063,0,0,5,0,yes,0,
-1899262402,0,0,1,0,yes,0,Published as part of a 3-in-1 volume with 'The Mysterious Penitent' and 'Louisa the Lovely Orphan' by Elizabeth Helme
-1898934379,0,0,1,0,no,0,
-1898688058,0,0,1,0,yes,0,
-1898492811,0,0,1,0,no,0,
-1897329075,0,0,1,0,no,0,
-1897068093,0,0,1,0,no,0,
-1896946720,0,0,1,0,,0,
-1896912984,0,0,1,0,no,0,
-1896338612,0,0,1,0,no,0,
-1896249689,0,0,1,0,no,0,
-1895719312,0,0,1,0,no,0,
-1895599322,0,0,1,0,no,0,
-1895530620,0,0,1,0,no,0,
-1895154493,0,0,1,0,no,0,
-1895151145,0,0,0,0,unknown,,
-1894978041,0,1,1,0,no,0,
-1894152094,0,0,1,0,no,0,
-1893882086,0,0,1,0,no,0,
-1893453747,0,0,1,0,no,0,
-1893265650,0,0,1,0,no,0,
-1893116780,1,0,1,0,yes,0,
-1892946124,0,0,1,0,,0,
-1892723463,0,0,1,0,yes,0,
-1892433935,0,0,1,0,no,0,
-1892347229,0,0,1,0,no,0,
-1892293924,0,0,1,0,no,0,
-1892231931,0,0,1,0,no,0,
-1892184648,0,0,1,0,no,0,
-1891785361,0,0,1,0,no,0,
-1891561634,0,0,1,0,no,0,
-1891483777,0,0,1,0,yes,0,
-1891477885,0,0,1,0,no,0,
-1891416505,0,0,1,0,unknown,0,
-1890698360,0,0,1,0,no,0,
-1890400102,0,0,1,0,no,0,
-1889969043,0,0,1,0,no,0,
-1889805286,0,1,1,0,no,0,
-1888979497,0,0,1,0,no,0,
-1888797695,0,0,1,0,yes,0,Mainly reprinted from 'Sketches of Irish Character'
-1888662151,0,0,1,0,no,0,
-1888346864,0,0,1,0,no,0,
-1888264992,0,0,1,0,no,0,
-1888217674,0,0,1,0,no,0,
-1888075370,0,0,1,0,no,0,
-1887913848,0,0,1,0,,2,
-1887695389,0,0,1,0,no,0,
-1887630337,0,0,1,0,no,0,
-1887608459,0,0,1,0,no,0,
-1887355942,0,0,1,0,no,0,0
-1887297590,0,0,1,0,no,0,"Translated from the French - original author Eugénie Dutheil La Rochère, comtesse de"
-1887215496,0,0,1,0,no,0,
-1886804040,0,0,1,0,no,0,
-1886430108,0,0,1,0,no,0,
-1886352405,0,0,1,0,no,0,
-1885610611,0,0,1,0,no,0,
-1885573011,0,0,1,0,no,0,
-1885315814,0,1,1,0,no,0,
-1885169478,1,1,1,0,no,0,
-1884645296,0,1,2,0,no,0,
-1884233148,0,0,1,0,no,0,
-1883908980,0,0,1,0,no,0,0
-1883870427,0,0,1,0,no,0,
-1883665985,0,0,1,0,no,0,
-1883402209,0,0,1,0,no,0,
-1883325263,0,0,0,0,no,0,
-1882977020,0,0,1,0,no,0,
-1882885071,0,0,1,0,no,0,
-1882045231,0,0,1,0,,0,
-1881773938,0,0,1,0,no,0,
-1881502168,0,0,1,0,no,0,Translated from the French - original author Rev. P. Collot
-1881498455,0,0,1,0,yes,0,
-1880623162,0,0,1,0,no,0,
-1880049038,0,0,1,0,yes,0,
-1879992516,0,0,1,0,yes,0,Illustrations by Gerald Rose
-1879440689,0,0,1,0,no,0,
-1879381354,0,0,1,0,no,0,
-1878523440,0,0,1,0,no,0,
-1878210285,0,0,1,0,yes,0,
-1877972635,0,0,1,0,yes,0,
-1877716987,0,0,1,0,no,0,
-1877495256,0,0,1,0,no,0,
-1877438554,0,0,1,0,no,0,
-1877384885,0,0,1,0,no,0,Translation of Swallowdale
-1876821943,1,0,1,0,no,0,
-1876759006,0,0,1,0,yes,0,
-1875945619,0,0,1,0,no,0,
-1875896824,0,0,1,0,no,0,
-1875852742,0,0,1,0,no,0,
-1875783462,0,0,2,0,,0,
-1874871473,0,0,1,0,no,0,
-1874715524,0,0,4,0,no,0,
-1874685831,0,0,1,0,no,0,
-1874142378,0,0,1,0,no,0,
-1873935730,0,0,1,0,yes,0,
-1873835958,0,1,2,0,no,0,
-1873821235,0,0,1,0,no,0,
-1873820251,0,0,1,0,no,0,
-1873624894,0,0,1,0,unknown,0,
-1873561600,0,0,1,0,no,0,
-1873468908,0,0,1,0,no,0,
-1873048913,0,0,1,0,yes,0,
-1872754077,0,0,1,0,no,0,
-1871728573,0,0,1,0,no,0,Contains 'Fairy Water'
-1871640675,0,0,1,0,no,0,
-1871530763,0,0,1,0,no,0,0
-1871219213,0,0,1,0,no,0,
-1871072132,0,0,1,0,yes,0,0
-1870854362,0,0,1,0,no,0,
-1870708411,0,0,1,0,yes,0,Illustrated by Joseph Garvin
-1870393886,0,0,1,0,yes,0,
-1869755932,0,0,1,0,no,0,
-1868991029,0,0,1,0,no,0,
-1867858747,0,0,1,0,no,0,
-1866787432,0,0,1,0,no,0,
-1866580873,0,0,1,0,no,0,
-1866347961,0,0,1,0,no,0,0
-1866327830,0,0,1,0,unknown,0,
-1865846353,0,0,1,0,no,0,
-1865649846,0,0,1,0,unknown,0,Commissioned by Trades and Labour Council of the Australian Capital Territory.
-1865363026,0,0,1,0,yes,0,Illustrations by Mary Russon
-1865147079,0,0,1,0,,2,Poolbeg Authors
-1864982945,0,0,1,0,no,0,
-1864586206,0,0,1,0,no,0,
-1863409214,0,0,1,0,no,0,One of the 60 at 60 mini-books launched for Penguin's 60th anniversary
-1863293699,0,0,1,0,no,0,
-1863207529,0,0,1,0,no,0,
-1863163702,0,0,1,0,no,0,
-1863089459,0,0,1,0,no,0,
-1862734407,0,0,1,0,no,0,
-1862346382,0,0,1,0,,0,
-1861894628,0,0,1,0,no,0,
-1861123416,0,0,1,0,no,0,
-1861077179,0,0,1,0,no,0,
-1861076394,0,0,1,0,,0,
-1860766371,0,0,1,0,,2,Poolbeg Authors
-1860265659,0,0,1,0,no,0,
-1859225739,0,0,1,0,no,0,
-1859153146,0,0,1,0,no,0,
-1858845833,0,0,2,0,no,0,
-1858468923,0,0,1,0,no,0,
-1858004656,0,0,1,0,no,0,
-1857982938,0,0,1,0,,0,
-1857799098,0,0,1,0,yes,0,Dutch translation of unspecified Alcock novel
-1857421164,0,0,1,0,no,0,
-1857041064,0,0,1,0,no,0,0
-1857017034,0,0,1,0,no,0,
-1856891292,0,0,1,0,yes,0,
-1856545990,0,0,1,0,no,0,0
-1856076633,0,0,1,0,no,0,
-1855955112,0,0,1,0,no,0,
-1855884810,0,0,1,0,,2,Poolbeg Authors
-1855874513,0,0,1,0,no,0,
-1855503087,0,0,1,0,yes,0,
-1855106679,0,0,1,0,unknown,,
-1854143616,0,0,1,0,no,0,
-1854114624,0,0,1,0,yes,0,
-1853845705,0,0,1,0,no,0,
-1853485905,0,0,1,0,no,0,
-1853408098,0,0,2,0,no,0,
-1853383252,0,0,1,0,no,0,
-1853204411,0,0,1,0,unknown,0,
-1853069738,0,0,1,0,no,0,
-1852965273,0,0,1,0,no,0,
-1852948893,0,0,2,0,unknown,0,
-1852928170,0,0,1,0,no,0,
-1852273958,0,0,1,0,no,0,
-1852123685,0,0,1,0,yes,0,
-1852025054,0,0,1,0,no,0,
-1851601863,0,0,1,0,no,0,
-1851093679,0,0,1,0,no,0,
-1850540749,0,0,1,0,no,0,
-1850509942,0,0,1,0,,0,
-1849537160,0,0,1,0,no,0,
-1849343961,0,0,1,0,no,0,
-1849331514,0,0,1,0,unknown,0,
-1849292904,0,0,1,0,no,0,
-1849233763,0,0,1,0,no,0,
-1849068692,0,0,1,0,no,0,
-1849064704,0,0,1,0,unknown,0,
-1849006325,0,0,1,0,no,0,0
-1848828951,0,0,1,0,no,0,
-1848708518,0,0,1,0,no,0,
-1848528770,0,0,1,0,no,0,
-1848254041,0,0,1,0,no,0,
-1848190614,0,0,1,0,yes,0,
-1848063938,0,0,1,0,no,0,
-1847742884,0,0,1,0,no,0,0
-1847671360,0,0,1,0,no,0,
-1847131477,0,0,1,0,no,0,
-1846246912,0,0,1,0,no,0,
-1846191407,0,0,1,0,no,0,
-1846069979,0,0,1,0,yes,0,Translated from the French - original author unrecorded
-1846021238,0,0,1,0,no,0,
-1845185260,0,0,1,0,no,0,
-1844639784,0,0,1,0,no,0,
-1844452824,0,0,1,0,no,0,
-1844143082,0,0,1,0,no,0,
-1844039886,0,0,1,0,no,0,
-1843900832,0,0,0,0,,,
-1843794069,0,0,1,0,no,0,
-1843516949,0,0,1,0,yes,0,
-1843434708,0,0,1,0,no,0,Translated from the French
-1843122500,0,0,1,0,no,0,
-1842224706,0,0,1,0,no,0,
-1841669821,0,0,1,0,no,0,
-1841357090,0,0,1,0,no,0,
-1841354905,0,0,3,0,no,0,
-1841107699,0,0,1,0,no,0,
-1840980800,0,0,3,0,no,0,0
-1840741871,0,0,1,0,no,0,
-1840409522,0,0,1,0,no,0,
-1840077908,0,0,1,0,yes,0,
-1839939432,0,0,1,0,no,0,
-1839796729,0,0,1,0,no,0,
-1839672422,0,0,1,0,yes,0,Selected by Louey Chisholm
-1839564018,0,0,1,0,no,0,
-1839002092,0,0,1,0,no,0,
-1838640863,0,0,1,0,no,0,
-1838632953,0,0,1,0,no,0,
-1838273189,0,0,1,0,,,
-1838230987,0,0,1,0,no,0,
-1838167246,0,0,1,0,no,0,This is the colonial edition
-1837674863,0,0,1,0,no,0,0
-1837355086,0,0,1,0,yes,0,
-1836978326,0,0,1,0,yes,0,
-1836940139,0,0,1,0,no,0,
-1836877769,0,0,1,0,unknown,0,"""An anthology of prose and verse from the writers who participate in the creative writing group at Kilternan, Co. Dublin"" [back cover]"
-1836002691,0,0,3,0,no,0,
-1835357819,0,0,1,0,no,0,
-1835114293,0,0,1,0,no,0,
-1835073614,0,0,1,0,no,0,
-1835003729,0,0,1,0,unknown,0,
-1834918872,0,0,1,0,yes,0,
-1834797366,0,0,1,0,yes,0,
-1834790954,0,0,1,0,yes,0,
-1833683836,0,0,1,0,no,0,
-1833599569,0,0,1,0,no,0,Written anonymously
-1833532266,0,0,1,0,,0,
-1833295476,0,0,1,0,unknown,0,
-1833206534,0,0,1,0,no,0,
-1833188381,0,0,1,0,no,0,
-1833002141,0,0,1,0,yes,0,
-1832692876,0,0,1,0,no,0,
-1832596114,0,0,1,0,no,0,
-1832580658,0,0,1,0,no,0,
-1832281353,0,0,1,0,no,0,
-1831821818,0,0,1,0,,0,Poolbeg Authors
-1831085163,0,0,1,0,yes,0,
-1830622511,0,0,1,0,no,0,
-1830249608,0,0,1,0,no,0,
-1829924036,0,0,1,0,yes,0,
-1829454524,0,0,1,0,no,0,
-1829177569,0,0,1,0,unknown,0,
-1828788200,0,0,1,0,unknown,0,
-1828274994,0,0,1,0,yes,0,
-1828027045,0,0,1,0,yes,0,
-1828004758,0,0,3,0,no,0,
-1827350628,0,0,1,0,no,0,0
-1827098345,0,0,1,0,,0,
-1826912245,0,0,1,0,no,0,
-1826082819,0,0,1,0,no,0,
-1825859421,0,0,1,0,yes,0,
-1824861764,0,1,1,0,unknown,0,
-1824803005,0,0,1,0,yes,0,
-1824563907,0,0,1,0,no,0,
-1824422870,0,0,1,0,,0,
-1824416577,0,0,1,0,no,0,
-1824289497,0,0,1,0,yes,0,
-1823984050,0,0,1,0,no,0,
-1823789799,0,0,1,0,yes,0,
-1823780174,0,0,1,0,yes,0,
-1823591855,0,0,1,0,no,0,
-1822555612,0,0,1,0,unknown,0,
-1822491410,0,0,1,0,yes,0,
-1822010325,0,0,1,0,no,0,
-1821586106,0,0,1,0,no,0,
-1821547794,0,0,1,0,no,0,
-1821295493,0,0,1,0,no,0,
-1821083013,0,0,1,0,no,0,
-1821002577,0,0,,,-1,0,
-1820704694,0,0,1,0,no,0,
-1820687665,0,0,1,0,yes,0,
-1820643459,0,0,1,0,no,0,
-1820222483,0,0,1,0,no,0,
-1820201723,0,0,1,0,no,0,
-1820034663,0,0,1,0,unknown,0,
-1819998057,0,0,1,0,,0,
-1819475555,0,0,1,0,yes,0,
-1819423327,0,0,1,0,no,0,
-1819275298,0,0,1,0,yes,0,
-1818901484,0,0,1,0,no,0,
-1818798978,0,0,1,0,yes,0,
-1818774563,0,0,1,0,no,0,
-1818769150,0,0,1,0,no,0,
-1818276478,0,0,1,0,no,0,
-1817742275,0,0,1,0,no,0,
-1817460673,0,0,1,0,no,0,
-1816883702,0,0,1,0,no,0,
-1816283615,0,0,1,0,no,0,
-1816089749,0,0,1,0,no,0,
-1815772970,0,0,1,0,no,0,
-1815340424,0,0,1,0,yes,0,
-1815330443,0,0,2,0,yes,0,
-1814707021,0,0,1,0,,0,
-1814677401,0,0,1,0,no,0,
-1814674301,0,0,1,0,no,0,
-1814571992,0,0,1,0,unknown,0,pub date circa
-1814570770,0,0,1,0,no,0,
-1814493394,0,0,1,0,no,0,
-1814383399,0,0,1,0,no,0,
-1814022283,0,0,1,0,,0,
-1813211948,0,0,1,0,no,0,
-1813123287,0,0,4,0,yes,0,
-1812761379,0,0,1,0,no,0,
-1812720550,0,0,1,0,no,0,
-1812173262,0,0,1,0,no,0,
-1811430235,0,0,1,0,no,0,
-1810683925,0,0,1,0,,0,
-1810413033,0,0,2,0,no,0,
-1810135640,0,0,1,0,no,0,Is first known version but is the third edition.
-1810100592,0,0,1,0,no,0,
-1809918568,0,0,1,0,yes,0,Translated from the French - original author unrecorded
-1809875386,0,0,1,0,no,0,
-1809828930,0,0,1,0,no,0,
-1809399742,0,0,1,0,unknown,0,"""Léaraidí le John D. Horgan"""
-1809305238,0,0,1,0,no,0,
-1809271551,1,0,1,0,no,0,
-1809179493,0,0,1,0,no,0,
-1809105735,0,0,,,-1,0,
-1808948887,0,0,1,0,no,0,
-1808151889,0,0,1,0,no,0,0
-1807887435,0,0,1,0,no,0,
-1807886503,0,0,1,0,unknown,0,
-1807855358,0,0,1,0,no,0,
-1806862844,0,0,1,0,no,0,
-1806844154,0,0,1,0,no,0,
-1806837885,0,0,1,0,yes,0,Illustrations by Richard Kennedy
-1806695969,0,0,1,0,yes,0,
-1806201632,0,0,1,0,no,0,
-1805771130,0,0,1,0,no,0,
-1805770350,0,0,1,0,no,0,
-1805439180,0,0,1,0,unknown,0,
-1805266149,0,1,1,0,no,0,
-1805109751,0,0,1,0,yes,0,
-1804571554,0,0,1,0,no,,
-1804388912,0,0,1,0,no,0,
-1804345676,0,0,1,0,no,0,
-1804058037,0,0,1,0,yes,0,Poolbeg Authors
-1804002514,0,0,1,0,yes,0,
-1803833534,0,0,1,0,no,0,
-1803339956,0,0,1,0,no,0,
-1803014598,0,0,1,0,no,0,0
-1802690041,0,0,1,0,no,0,
-1802017827,0,0,1,0,no,0,
-1801862501,0,0,1,0,no,0,
-1801796960,0,0,1,0,no,0,
-1801548117,0,0,1,0,yes,0,
-1801167292,0,0,1,0,no,0,
-1800982780,0,0,1,0,,0,
-1800814803,0,0,1,0,no,0,
-1800466399,0,0,1,0,,0,
-1799084761,0,0,1,0,unknown,0,
-1799083695,0,0,1,0,no,0,
-1798588335,0,0,1,0,yes,0,
-1798172118,0,0,1,0,unknown,0,
-1797797516,0,0,1,0,no,0,
-1797273976,1,1,1,0,yes,0,
-1796688949,0,0,1,0,no,0,
-1796530331,0,0,1,0,no,0,
-1796089089,0,0,1,0,no,0,
-1795912364,0,0,1,0,yes,0,
-1795529181,0,0,1,0,no,0,
-1795362531,0,0,1,0,yes,0,
-1794070635,0,0,1,0,yes,0,
-1793735729,0,0,1,0,no,0,
-1793470003,0,0,3,0,no,0,First serialised in the London St. James's Magazine (beginning in March 1868)
-1792996959,0,0,2,0,no,0,
-1792090041,0,0,1,0,no,0,
-1791357378,0,0,1,0,yes,0,
-1791200479,0,0,1,0,no,0,
-1790925812,0,0,1,0,yes,0,
-1790904533,0,0,1,0,no,0,
-1790699787,0,0,1,0,yes,0,
-1790670440,0,0,1,0,no,0,
-1790508075,0,0,1,0,no,0,0
-1789873058,0,0,1,0,unknown,0,
-1789635665,0,0,2,0,no,0,
-1789364473,0,0,1,0,yes,0,
-1789306550,0,0,1,0,no,0,
-1789288307,0,0,4,0,no,0,
-1788764352,0,0,1,0,no,0,
-1788164438,0,0,1,0,no,0,
-1787938169,0,0,1,0,no,0,
-1787820313,0,0,1,0,no,0,
-1787739827,0,0,1,0,no,0,
-1787733027,0,0,1,0,no,0,
-1787570596,0,0,1,0,yes,0,
-1787294992,0,0,1,0,unknown,0,
-1786156479,0,0,1,0,yes,0,
-1785767314,0,0,1,0,no,0,0
-1785640296,0,0,1,0,,0,
-1785529628,0,0,1,0,unknown,0,
-1785311630,0,0,1,0,unknown,0,
-1785212696,0,0,1,0,yes,0,Illustrated by Margaret Marshall.  Two of the stories previously published in 'Ulster Parade'.
-1784474825,0,0,1,0,unknown,0,
-1784466523,0,0,1,0,yes,0,
-1784345338,0,0,1,0,no,0,
-1784302247,0,0,1,0,no,0,0
-1784061851,0,0,1,0,no,0,
-1783479588,0,0,1,0,no,0,
-1783265626,0,0,1,0,no,0,
-1783065220,0,0,1,0,no,0,
-1781373469,0,1,1,0,yes,0,0
-1780370409,0,0,1,0,no,0,0
-1780152296,0,0,1,0,no,0,
-1780150515,0,0,1,0,no,0,
-1779224400,0,0,1,0,no,0,
-1778863698,0,0,1,0,no,0,
-1778810554,0,0,2,0,no,0,
-1778694704,0,0,1,0,no,0,
-1778562381,1,1,1,0,yes,0,
-1778208343,0,0,1,0,no,0,
-1777823914,0,0,1,0,no,0,
-1777680778,1,0,1,0,no,0,
-1777651275,0,0,1,0,,0,
-1777229298,0,0,1,0,no,0,
-1777142539,0,0,,,-1,0,
-1776999983,0,0,1,0,yes,0,
-1776894055,0,0,1,0,yes,0,
-1776608890,0,0,1,0,no,0,
-1776337577,0,0,1,0,no,0,
-1776282689,0,0,1,0,no,0,
-1775724848,0,0,1,0,no,0,
-1775724010,0,0,1,0,no,0,
-1775503421,0,0,1,0,yes,0,Translated from the French
-1775461454,0,0,1,0,no,0,0
-1775347173,0,1,1,0,yes,0,0
-1775026582,0,0,1,0,no,0,
-1774290797,0,0,2,0,no,0,
-1773961763,0,0,1,0,no,0,0
-1773915207,0,0,1,0,no,0,
-1773721821,0,0,1,0,yes,0,
-1773589002,0,0,1,0,no,0,
-1773372783,0,0,1,0,no,0,
-1772809746,0,0,1,0,unknown,0,"Translation of Going Down, by Christine Steffen-Reimann"
-1772655572,0,0,1,0,yes,0,
-1772647625,0,0,1,0,no,0,
-1772553791,0,0,1,0,no,0,
-1772498685,0,0,1,0,yes,0,
-1772104351,0,0,1,0,yes,0,
-1771758067,0,0,1,0,no,0,
-1771551777,0,0,1,0,no,0,
-1771219051,0,0,1,0,no,0,
-1770823420,0,0,1,0,no,0,
-1769897117,0,0,1,0,yes,0,
-1769807618,0,0,1,0,yes,0,
-1769747695,0,0,1,0,no,0,
-1769655173,0,0,3,0,no,0,
-1769512191,0,0,1,0,yes,0,
-1768829780,0,0,1,0,no,0,
-1768019118,0,0,1,0,yes,0,
-1767721818,0,0,1,0,no,0,
-1767510575,0,0,1,0,no,0,
-1767489728,0,0,1,0,no,0,0
