DB_id,company_name,settlement,county,country,notes
-1460403785,Flax Mill Publications,Drogheda,Louth,Ireland,
-1460299548,Guild Publishing,London,,England,
-1459107912,Irish Books & Media,,,,
-1458712805,G. Schirmer,New York,,USA,
-1456901372,Galignani,Paris,,France,
-1455581473,Percival Marshall,London,,England,
-1452165317,Bloomsbury,London,,England,
-1451959915,Peter F. Cunningham,Philadelphia,,USA,
-1451455796,Scarlet,London,,England,
-1450620018,Zwijsen,Tillburg,,Holland,
-1450252590,hardPressed Poetry,Dublin,Dublin,Ireland,
-1446365266,Nonplus,Dublin,,Ireland,
-1445343611,Dundalgan Press,Dundalk,,Ireland,
-1444659548,J.B. Wolter,Groningen,,Germany,
-1444002568,Bonanza Pub. Co.,New York,,USA,
-1443560085,Publicações Europa-América,,,Portugal,
-1441681531,Eason,London,,England,
-1440255473,Waldron Dillon,Ballyhaunis,Mayo,Ireland,
-1438752687,Dufour Editions,Chester Springs,Pennsylvania,USA,
-1435700067,Humanities Press,Atlantic Highlands,New Jersey,USA,
-1435628538,J. Fischer & Bros.,New York,,USA,
-1435355058,Conservative Central Office,London,,England,
-1435245223,The Gallery Press,Oldcastle,Meath,Ireland,
-1433192383,SoHo Press,New York,New York,USA,
-1433080024,Kylie Cathie,London,,England,
-1432469435,Buchclub Ex Libris,Zurich,,Switzerland,
-1432060638,"Students' Union, UCC",Cork,,Ireland,
-1431391192,Charles Scribner's Sons,New York,,USA,
-1430410765,Pendragon,Bielefeld,,Germany,
-1430250682,Sur,Buenos Aries,,Argentina,
-1429937579,William Fearman,London,,England,
-1429240018,W. Turmaine,London,,England,
-1429144724,William Robertson,Dublin,,Ireland,
-1427833452,Hill,London,,England,
-1425272004,University Press of Cambridge,,Cambridge,England,
-1422909592,Provost and Co.,London,,,
-1422198129,Stephen Bolger,Dublin,,Ireland,
-1420131322,Federal Book Co.,New York,,USA,
-1418810472,James Duffy,Dublin,,Ireland,
-1415808569,J. Robins and Co.,London,,England,
-1414792866,Johannesburg Public Library,Johannesburg,,South Africa,
-1414110721,Ulpius-Ház,Budapest,,Hungary,
-1413459771,Greenwood Press,Westport,Connecticut,USA,
-1411178033,Putnam & Co.,London,,England,
-1408363329,J. C. Hotten,London,,England,
-1407554797,Medical Missionaries of Mary,Drogheda,,Ireland,
-1406764900,Doubleday Canada,Toronto,,Canada,
-1406303042,G. J. Baynes,Gravesend,Kent,England,
-1403427736,Morley-Baker,Leeds,,England,
-1402422922,Beaver Books,London,,England,
-1398348360,Heskell House,New York,,USA,
-1397691409,Zsolany,Vienna,,Austria,
-1396512838,Irish Manuscripts Commission,Dublin,,Ireland,
-1396337616,Hökerberg,Stockholm,,Sweden,
-1396317099,Worker's Socialist Federation,London,,England,
-1395289517,Earle and Hemet,London,,England,
-1394655331,Diana-Verlag,Munich,,Germany,
-1394245033,Manners and Miller,Edinburgh,,Scotland,
-1393715727,Morehouse Publications,Harrisburg,Pennsylvania,USA,
-1392002501,Knight Books,Leicester,,England,
-1391477427,Martin Lester Ltd.,Dublin,,Ireland,
-1390640842,J. Hatchard & Son,London,,,
-1390405430,Coward-McCann,New York,,USA,
-1389798396,Jugendverl.,Bucharest,,Romania,
-1388961394,E. C. Schirmer Music,Boston,,USA,
-1386725239,Wordwell,Bray,Wicklow,Ireland,
-1383346031,Franciscan Herald,Chicago,Illinois,USA,
-1383001327,H.T. Coates and Co,Philadelphia,,USA,
-1382163394,Seven Hills Books,Cincinnati,Ohio,USA,
-1381270016,Debate,Madrid,,Spain,
-1380531371,"Keith, Prowse & Co.",London,,England,
-1379479782,Pratt,New York,,USA,
-1378707906,Inheritance Publications,Neerlandia,Alberta,Canada,
-1378228393,Spearman Publishers,London,,England,
-1376000327,Geber,Stockholm,,Sweden,
-1375569310,Page,Boston,,USA,
-1375125136,Sifriyat Ma`ariv,Or Yehudah,,Israel,
-1374506520,Pan Books,London,,England,
-1372989594,Kenny's Bookshop,Galway,,Ireland,
-1371796841,Twenty-Third Publications,Mystic,Connecticut,USA,
-1371413764,J.A. Taylor & Co.,New York,,USA,
-1370306065,Joseph Masters & Co.,London,,England,
-1369865752,Wilson,New York,,USA,
-1367859980,J. A. Clussman,New York,,USA,
-1366492099,"Wells Gardner, Darton & Co.",London,,England,
-1366334167,Scientific Press,London,,England,
-1365067545,Wordens of Cornwall,Penzance,Cornwall,England,
-1364177225,Irish Book Company,,Dublin,Ireland,
-1360499056,James Eastburn & Co.,New York,,USA,
-1360172336,How and Parsons,London,,England,
-1360032741,James Wrigley,New York,,USA,
-1353969582,J. Dollard,Dublin,,Ireland,
-1352703677,James Nisbet,London,,England,
-1349392887,L. Wiedemann,Leipzig,,Germany,
-1348032324,George Wightman,London,,England,
-1346981818,Red Fox,London,,England,
-1345540139,Radio Telefis Eireann,Dublin,,Ireland,
-1341749513,Hardy & Walker,Dublin,,Ireland,
-1339215729,Könyvmolyképző K.,Szeged,,Hungary,
-1339207895,Derek Verschoyle,London,,England,
-1337301786,True North,London,,England,
-1336030408,Bogklubben,Copenhagen,,Denmark,
-1335459906,Prisma,Stockholm,,Sweden,
-1332150374,RBA,Barcelona,,Spain,
-1330365533,Luis de Caralt,Barcelona,,Spain,
-1330207111,An Gúm,Baile Átha Cliath,Baile Átha Cliath,Ireland,
-1326857036,Flax Mill,Drogheda,Louth,Ireland,
-1325723330,J. Bowden,London,,England,
-1325330920,Ueberreuter,Heidelberg,,Germany,
-1324901733,R. P. Moore,London,,England,
-1323514127,Fortress Press,Minneapolis,,USA,
-1323028455,Catholic Publication Society,New York,,USA,
-1319150282,Papermac,,,,
-1318880395,William Hunt & Co.,London,,England,
-1317683547,Boosey & Hawkes,London,,England,
-1316442432,Voss,Berlin,,Germany,
-1314816492,Russell,London,,England,
-1314534297,EKSMO,Moscow,,Russia,
-1312746285,Mercier Press,Cork,,Ireland,
-1312079010,Asahi Press,Tokyo,,Japan,
-1307767949,Fischer Bücherei,Frankfurt,,Germany,
-1307576799,Matar,Tel Aviv,,Israel,
-1305494415,Frederick Muller Ltd.,London,,England,
-1305184814,Nashriëti Davlatii Tojikiston,Stalinobod [Dushanbe],,Tajikistan,
-1304316324,I. Pesman,London,,England,
-1304075302,Hand and Flower Press,Aldington,Kent,England,
-1303635145,Marcus Ward,London,,England,
-1302215042,G. Hughes,London,,England,
-1301438921,Duckworth,London,,England,
-1300013924,Benjamin Olds,Newark,New Jersey,USA,
-1295959915,Ward Lock & Bowden,London,,England,
-1294710786,W. H. Paling,Sydney,,Australia,
-1294385262,Expressão e Cultura,Rio de Janeiro,,Brazil,
-1294325686,Reader's Digest,Sydney,,Australia,
-1294089603,Weiss,Berlin,,Germany,
-1293923355,Hutchinson,London,,England,
-1293079263,Bluechrome Publishing,Bristol,,England,
-1292687149,G. G. and J. Robinson,London,,England,
-1290605315,Hyperion Books for Children,New York,,USA,
-1288548130,Trubner & Co.,London,,England,
-1287073420,Höganäs,Bokhuset,,Sweden,
-1283680442,"Hamilton, Adams, & Co.",London,,England,
-1283444140,George Allen & Unwin,London,,England,
-1281127025,ECON-Taschenbuch-Verlag,Dusseldorf,,Germany,
-1279676451,Random House Espanol,,,,
-1275425589,Loxwood Stoneleigh,Bristol,,England,
-1275346497,"Lackington, Allen, and Co.",London,,England,
-1274326145,"Grant, Richards",London,,England,
-1273356657,Kerle,Heidelberg,,Germany,
-1272430083,Derby & Jackson,New York,,USA,
-1272369805,St Martin's Press,New York,,USA,
-1272112356,Burt,New York,,USA,
-1271138506,Borgen,Copenhagen,,Denmark,
-1270081336,Record,Rio de Janeiro,,Brazil,
-1267494981,Presentation Publications,Monasterevan,,Ireland,
-1266380673,Maison de la poésie d'Amay,Amay,,Belgium,
-1266150886,Macmillan,Basingstoke,,England,
-1264251967,Ulverscroft,Leicester,,England,
-1264125881,Grijalbo Mondadori,Barcelona,,Spain,
-1262622558,Zhongguo dian ying chu ban she,Beijing,,China,
-1254796071,Edition Sven Erik Bergh im Ingse-Verlag,,Zug,Switzerland,
-1252497882,Fellowship of Reconciliation,London,,England,
-1251910453,A. P. Watts,London,,England,
-1251730682,H. Rowe,London,,England,
-1251570436,Edition Synapse,Tokyo,,Japan,
-1249279086,Engineering International,Huntsville,Alabama,USA,
-1248923331,Beaufort Books Inc.,New York,,USA,
-1248510044,Petersen,Hamburg,,Germany,
-1246262663,Avenel Books,New York,,USA,
-1242927352,Persea Books,New York,,USA,
-1242819595,Flammarion,Paris,,France,
-1241732819,Chalmers and Collins,Glasgow,,Scotland,
-1240220196,American Education Publications,Middletown,Connecticut,USA,
-1239998487,Twayne,Boston,Massascuhetts,USA,
-1239769831,Ifjusági Könyvkiadó,Budapest,,Hungary,
-1238931896,W. F. Dennehy,Dublin,,Ireland,
-1237490780,Running Press,Philadelphia,,USA,
-1233648712,John Lane,London,,England,
-1233613319,James Clarke,London,,England,
-1233499874,Fahlcrantz & Gumaelius,Stockholm,,Sweden,
-1231623429,Tempo Star,New York,,USA,
-1231139641,DePaul University Press,Illinois,,USA,
-1230452854,Three Candles,Dublin,,Ireland,
-1230289393,Braille International Incorporated,Stuart,Florida,USA,
-1227841636,J. Rees,Bristol,,England,
-1227319541,Ibister,London,,England,
-1225124779,Crossroad,New York,,USA,
-1223861647,ID Magazine,Belfast,,Ireland,
-1221515157,Ulster Voices Publications,Lisburn,Antrim,Ireland,
-1221317641,Munroe & Francis,Boston,Massachussetts,USA,
-1220925143,W. Kent & Co.,London,,England,
-1218478999,Hippocrene Books,New York,,USA,
-1216869476,Book-of-the-month-club,New York,,USA,
-1215650439,Phoenix,Belfast,,Ireland,
-1213896641,Schocken Books,New York,,USA,
-1211950326,Bluett & Co,Dublin,,Ireland,
-1211599329,S.H. Parker,Boston,,USA,
-1209371844,Lamson Wolffe & Co.,Boston,Massachussetts,USA,
-1207935867,E. Sargeant,New York,,USA,
-1207778997,Robert Hale,London,,England,
-1207591908,Serdimap,Paris,,France,
-1207321405,John Richie,Kilmarnock,,Scotland,
-1206338141,Jas. Morrow,South Hanover,Indiana,USA,
-1206285393,Granada,St Albans,,England,
-1203216128,"""Rebis""",Poznan,,Poland,
-1202683934,John S. Taylor,New York,,USA,
-1200607482,Azerbaidzhanskoe izd-vo detskoi i iunosheskoi lity,Baku,,Azerbaijan,
-1200408637,Ace Books,London,,England,
-1200050306,S. Napier,Bangor,Down,Ireland,
-1198194724,Turner & Co.,Philadelphia,,USA,
-1196355602,Greywolf Press,Saint Paul,Minnesota,USA,
-1195934949,Unit Library,London,,England,
-1195195047,Rutger's University Press,New Brunswick,New Jersey,USA,
-1192125974,Religious Tracts Society,London,,England,
-1190411964,Baker & Scribner,New York,,USA,
-1188145141,Women's Printing Society,London,,England,
-1187691018,Pressed Wafer Press,Boston,Massachussetts,USA,
-1187249037,Hurst & Blackett,London,,England,
-1187103008,Detective Book Club,New York,,USA,
-1186068509,Diogenes,Zurich,,Switzerland,
-1185300759,Biggs & Co.,London,,England,
-1184675315,William S. Orr,London,,England,
-1183241539,House of Stratus,London,,England,
-1182489795,J. Corti,Paris,,France,
-1182335101,C. Cradock and W. Joy,London,,England,
-1181155355,Charing Cross Publishing Company,London,,England,
-1178119902,Steenbergen van Goor,Leeuwarden,,Holland,
-1177959229,Sundts Bogtrykken,Trondheim,,Norway,
-1177500475,G. Sidney,London,,England,
-1176396383,Borealis Press,Ottawa,,Canada,
-1173210179,Didier,New York,,USA,
-1172845480,The Catholic Book Club,Dublin,,Ireland,
-1172322102,Wallis & Newell,New York,,USA,
-1172225909,Paramount,,,,
-1172070053,Agraf,Moscow,,Russia,
-1171282262,B. Tauchnitz,Leipzig,,Germany,
-1171123380,S. Cheyne,Edinburgh,,Scotland,
-1169361296,Alfred Martien,Philadelphia,,USA,
-1169176090,R. Carswell & Son,Belfast,,Ireland,
-1164296168,John Heywood Ltd,Dublin,,Ireland,
-1162734925,Bechtermünz,Augsburg,,Germany,
-1162205896,Lutterworth,Guildford,,England,
-1161078852,Piramide,Amsterdam,,Holland,
