publication_id,published_in,start_page,end_page,illustrated,notes
781400790,641538878,667,669,no,
782621483,1519339388,585,587,unknown,
784881022,1155205332,971,978,no,"FD section 'Public Discourse, Private Relfection, 1916-70'."
786100684,-140080942,33,33,unknown,
788603306,1834302610,17,17,unknown,winner under-14 poetry
788785100,1155205332,1121,1125,no,"FD section 'Lesbian Encounters, 1745-1997'."
788913269,1176369270,40,40,unknown,
790506806,1176462032,26,26,unknown,
790535590,-996415434,43,58,no,
791906247,1123508486,36,40,unknown,
792121343,18383829,44,44,unknown,
792220955,641538878,1313,1314,no,FD section 'Contemporary Poetry'.
792714317,-1896946720,67,68,unknown,
794293216,-996415434,238,253,no,
797137064,641538878,1415,1416,no,"FD section 'Republic of Ireland: Politics of Sexuality. 1965-2000'. First published in the Irish Independent, 30 Jan 1965."
797871172,641538878,980,985,no,"FD section 'Identity and Opposition: Women's Writing, 1890-1960'."
799237068,1380443118,,,no,
803977546,641538878,1328,1328,no,FD section 'Contemporary Poetry'.
806234418,370046671,,,unknown,
806647248,-971430189,67,67,unknown,
807272052,-2028520785,,,unknown,
808084151,1186387580,94,102,no,
809237545,-1626304041,4,16,no,
813818159,-502244102,145,167,no,
815487137,18383829,45,45,unknown,
815896841,1186265635,37,72,no,
817809235,-1209873395,287,292,no,
823102992,-1870854362,30,43,no,
823566525,-1676398004,,,unknown,
823700060,-2098903,29,33,unknown,
823971115,1155205332,1456,1457,no,FD section 'Writing Oral Traditions'.
825301330,-140080942,45,45,unknown,
825533654,1176462032,14,14,unknown,
826124674,1155205332,1186,1186,no,"FD section 'Love and Desire in Writing for Children, 1791-1979'."
828096689,562167624,,,unknown,
831017441,-1209873395,75,88,no,
832047325,264840640,,,unknown,
832452252,1176462032,12,12,unknown,
834468436,1176369270,8,8,unknown,
836804048,-1258709166,275,275,no,
836826900,1155205332,1151,1152,no,"FD section 'Love and Desire in Writing for Children, 1791-1979'."
836826998,-971430189,82,82,unknown,
836935800,1905884989,,,unknown,
843072400,641538878,913,918,no,"FD section 'Ireland/Herland: Literary Nationalism, 1845-1916'."
843348827,1176462032,36,36,unknown,
849345674,1176369270,7,7,unknown,
849681645,1176369270,42,42,unknown,
849703621,1155205332,626,626,no,FD section 'Poetry of the Spirit'.
851274729,1176462032,46,46,unknown,
853233331,-1896946720,73,74,unknown,
856062915,423919546,33,33,unknown,
856564421,-1476912330,47,64,unknown,
856735225,-1027159523,,,unknown,
857444600,641538878,1497,1498,no,"FD section 'Women in the North of Ireland, 1969-2000'."
859129270,1014940927,,,no,
860624834,641538878,1263,1265,no,FD section 'Contemporary Women Playwrights'.
861251211,-971430189,54,55,unknown,
862545474,-2057302009,,,no,
863484810,-1880049038,,,unknown,
864309837,641538878,1378,1378,no,FD section 'Contemporary Poetry'.
864798856,-1841107699,42,53,no,
865556046,1155205332,1412,1412,no,FD section 'Spirituality and Religon'. First published in ACS Sept 1904.
866379290,1202738011,35,43,no,
867238759,641538878,272,273,no,"FD section 'The Women's Movement and Politicians in the Republic, 1980-2000'."
868679293,-996415434,286,293,no,
871801359,-1857982938,165,174,unknown,from 2003
871905004,510432019,,,no,
873655047,1155205332,1356,1356,no,FD Section 'The Song Tradition'. IFC/DISC 77 (1941)
875848230,1155205332,525,526,no,"FD section 'The Re-emergence of Nuns and Convents, 1800-1962'."
878545039,-1896946720,20,21,unknown,
879446696,-82109711,22,52,no,
880193856,1519339388,593,594,unknown,
880347982,-2082907021,,,unknown,
880419348,-140080942,6,6,unknown,
883379956,-1757064847,78,78,unknown,
886345465,-142216425,,,unknown,
887396976,641538878,1516,1519,no,FD section 'Women in the North of Ireland'.
888005276,641538878,1300,1300,no,FD section 'Contemporary Poetry'.
888715177,1519339388,181,182,unknown,
888732488,641538878,1079,1079,no,"FD section 'Aesthetics and Politics, 1890-1960'. First published in Cornhill Magazine, 47 (May 1900), pp. 622-34."
889581208,916721424,,,unknown,
889847252,641538878,1365,1365,no,FD section 'Contemporary Poetry'.
889982539,-82109711,248,273,no,
892085129,18383829,54,54,unknown,Published in The Honest Ulsterman 104 (1997)
894058791,-1801548117,173,174,unknown,
898134564,641538878,1314,1314,no,FD section 'Contemporary Poetry'.
898187026,1188486072,,,no,
899075889,-1896946720,66,666,unknown,
900076770,641538878,1372,1372,no,FD section 'Contemporary Poetry'.
901354810,1141057531,105,109,yes,
905261820,1185211449,157,172,no,
907271493,-1896946720,26,27,unknown,
907814336,641538878,1515,1516,no,"FD section 'Women in the North of Ireland'. First published in the Irish Reporter, vol 8, no 4 (1992)."
908439185,-1896946720,32,33,unknown,
908479347,-145657772,641,642,unknown,
912834409,1321679562,,,unknown,
914789119,-140080942,24,24,unknown,
915794885,1519339388,633,633,unknown,
916238147,-1896946720,68,68,unknown,
917200115,-996415434,17,20,no,
917913604,1155205332,562,564,no,"'There is a Green Hill Far Away', 'Christmas', 'All Things Bright and Beautiful'. FD section 'Hymsn and Hymn-Writers, 1850-1930'."
918144796,548479339,9,9,unknown,
918551708,641538878,661,662,no,FD section 'Education in Nineteenth-Century Ireland'.
920452165,1519339388,50,52,unknown,
920871939,641538878,1358,1358,no,FD section 'Contemporary Poetry
921208918,1739734755,46,57,no,
921761903,1141057531,147,150,no,
921877962,-2082907021,,,unknown,
922251533,-971430189,36,36,unknown,
924219557,-971430189,28,28,unknown,
924953265,548479339,62,65,unknown,
925804967,641538878,1346,1346,no,FD section 'Contemporary Poetry'.
927865147,-2077755318,88,102,no,
928119003,1155205332,1155,1156,no,"FD section 'Love and Desire in Writing for Children, 1791-1979'."
928416003,1923584500,43,46,no,
928573561,18383829,59,59,unknown,
928937643,1185567039,,,unknown,
930422426,1797328811,,,unknown,
930772682,-971430189,81,81,unknown,
930842097,1155205332,638,638,no,"FD section 'Poetry of the Spirit, 1900-95'."
935904519,18383829,63,63,unknown,
938208420,-1210177322,122,139,no,
938635814,-2072317110,263,294,yes,
940128394,-971430189,15,15,unknown,
940293667,1947348391,24,24,no,
941357953,-644869665,,,no,
942216085,1519339388,710,710,unknown,
943661412,1178026968,70,77,unknown,
943878842,1155205332,1286,1292,no,FD section 'Legends of the Supernatural'.
944045627,641538878,1311,1312,no,FD section 'Contemporary Poetry'.
944231080,1150861304,22,23,unknown,
946372336,1155205332,643,644,no,"FD section 'Expanding Boundaries: Faith and Science, 1850-1990'."
947989936,1202738011,79,103,no,
948412245,641538878,287,289,no,"FD section 'The Women's Movement and Politicians in the Republic, 1980-2000'."
948602061,641538878,1315,1315,no,FD section 'Contemporary Poetry'.
951035217,-1896946720,55,55,unknown,
951735473,-1896946720,22,23,unknown,
952583047,641538878,615,615,no,"FD section 'Women of the House, 1800-1950'. First published in the journal of the National Association of Widows in Ireland 1971."
953187352,1155205332,911,911,no,"FD section 'Childbirth, 1742-1955'."
954348054,548479339,148,148,no,
955748236,-912726144,7,17,no,
955784378,641538878,948,951,no,"FD section 'Women's Fiction, 1845-1900'. First published in Howitt's Journal, vol 1 (1847), pp. 233-5."
956191909,641538878,1325,1325,no,FD section 'Contemporary Poetry'.
958185461,1519339388,583,585,unknown,
959568058,-1036787197,,,unknown,
960307628,2045261728,,,no,
960390409,1519339388,683,683,unknown,
962373369,-2135780717,,,no,
963413405,1262484392,144,158,no,
963755938,1184963784,37,47,no,
964074937,641538878,444,446,no,"FD section 'Women and Politics in Northern Ireland, 1993-2000'. First published on the website of Democratic Dialogue"
965608599,-82109711,134,152,no,
965830643,1155205332,1086,1086,no,"FD Section 'Erosion of Heterosexual Consensus, 1940-2001'. 'The Feminine Christs'."
967771728,1155205332,630,631,no,"Lá Níocháin/Washing Day. FD section 'Poetry of the Spirit, 1900-95'."
969786473,-1068629188,,,no,
970410372,-1907320341,29,29,no,
970534450,877202092,15,50,no,
970894991,-1801548117,115,115,unknown,
972401178,436291330,71,78,no,
973730858,641538878,919,920,no,"FD section 'Ireland/Herland: Literary Nationalism, 1845-1916'."
975591008,-1757064847,224,225,unknown,
975643417,-91473485,,,unknown,
976137454,1155205332,1179,1182,no,"FD section 'Love and Desire in Writing for Children, 1791-1979'."
977493887,641538878,1599,1600,no,"FD section 'Feminism, Culture and Critique in English'."
977948373,-2049414819,,,unknown,
977984581,1187005574,46,52,no,
979317925,241588665,24,24,unknown,a Limerick
980837890,722738666,39,59,no,
981578661,1186265635,129,164,no,
984775952,1834302610,9,10,unknown,winner under9 poem
985664727,641538878,1332,1332,no,FD section 'Contemporary Poetry'.
986542459,708096011,,,no,
986588472,-384793758,290,306,unknown,
986695587,1178880382,141,151,no,
988050278,641538878,1203,1214,no,"FD section 'Contemporary Fiction'. First published in Oghma, vol 3 (1991), pp. 17-23."
988754419,-551297690,,,unknown,
989218792,1099614823,,,unknown,
989364686,641538878,229,237,no,
994883970,641538878,530,531,no,
995782137,641538878,251,251,no,"FD section 'The Women's Movement and Politicians in the Republic, 1980-2000'. Debate on 24 January 1986."
997529310,467138123,,,unknown,
999102036,359037384,,,unknown,
999526085,1159176745,101,131,unknown,
1000310969,1155205332,1401,1404,no,FD section 'Spirituality and Religion'.
1000685116,1519339388,528,529,unknown,
1001114461,-1210177322,79,99,no,
1002438809,423919546,55,55,unknown,
1003834731,-771949254,,,no,
1004025548,-1623861544,67,69,unknown,
1004765857,1187005574,62,78,no,
1005105905,641538878,256,256,no,"FD section 'The Women's Movement and Politicians in the Republic, 1980-2000'. Debate on 26 Feb 1993."
1005491004,1155205332,541,542,no,FD section 'The Century of Religious Zeal'.
1005578868,1155205332,1109,1110,no,"FD section 'Lesbian Encounters, 1745-1997'."
1006187657,-1801548117,175,175,unknown,
1006211580,-971430189,15,15,unknown,
1007207492,641538878,1437,1439,no,"FD section 'Republic of Ireland: Politics of Sexuality. 1965-2000'. First published in the In Dublin, 24 Feb 1984."
1009608977,-1896946720,75,75,unknown,
1012280577,-1757064847,200,200,unknown,
1014575526,267225311,,,no,
1015895587,1185039783,1,8,no,
1016087022,-140080942,32,32,unknown,
1017443078,-1757064847,89,89,unknown,
1018774634,1775611581,552,573,no,
1020642320,1160470906,,,unknown,
1025105625,1176369270,67,67,unknown,
1027885708,1155205332,1351,1351,no,FD section 'The Song Tradition'. Originally published in Ceol  1963.
1029300634,1155205332,1433,1435,no,
1029769798,-2018536685,,,no,
1032440312,-1907320341,26,27,no,
1033428882,-140080942,11,11,unknown,
1033629439,641538878,1352,1352,no,FD section 'Contemporary Poetry'.
1033656820,1519339388,591,591,unknown,
1034225578,-1295165337,169,180,no,
1034902387,-2018807990,,,unknown,
1035257517,18383829,52,52,unknown,
1035882473,-1397557169,,,unknown,
1039540970,-1437823652,,,unknown,
1040209892,1155205332,599,600,no,"FD section 'Recollections of Catholicism, 1906-1960'."
1042258508,-1692346770,1,16,no,
1043002181,-1801548117,159,159,unknown,
1044835924,1176462032,26,26,unknown,
1046833135,-1896946720,74,74,unknown,
1047472010,641538878,216,216,no,"FD section 'The Women's Movement in the Republic, 1968-80'."
1049031952,641538878,1361,1361,no,FD section 'Contemporary Poetry'.
1049780451,1176369270,43,43,unknown,
1050571295,680885255,65,74,yes,
1050800528,-2076710591,7,16,unknown,Study of Mary Beckett
1051400737,1184963784,48,63,yes,
1053510491,-1757064847,198,199,unknown,
1053718760,-1870854362,69,85,no,
1054190527,1519339388,542,543,unknown,
1054481491,1155205332,1125,1127,no,"FD section 'Lesbian Encounters, 1745-1997'."
1054865534,-1258709166,275,276,no,
1055341631,-1397557169,,,unknown,
1056042631,641538878,169,170,no,"FD section 'Women and Politics in Indepenent Ireland, 1921-68'. First published in The Irish Housewife."
1056923082,1155205332,1071,1073,no,"FD Section 'Erosion of Heterosexual Consensus, 1940-2001'."
1058165561,-1210177322,107,121,no,
1058257593,641538878,1332,1332,no,FD section 'Contemporary Poetry'.
1059990982,1155205332,1145,1148,no,"FD section 'Love and Desire in Writing for Children, 1791-1979'."
1062547365,1185039783,63,81,no,
1062663045,1923584500,71,82,no,
1063417259,1176369270,69,69,unknown,
1065027188,1834302610,21,21,unknown,winner under-16 poetry
1068555965,-971430189,63,63,unknown,
1071286893,641538878,747,751,no,"FD section 'Magdalen Asylums, 1765-1992'."
1072294640,1176462032,22,22,unknown,
1072358517,641538878,1331,1331,no,FD section 'Contemporary Poetry'.
1076004488,877202092,180,205,no,
1077641895,-718512971,,,no,
1081231141,-1719832097,,,unknown,
1082364054,1947348391,30,31,no,
1082562142,-284309987,126,153,no,
1084299589,1186387580,38,43,no,
1085637657,1384450359,,,no,
1086485783,1176369270,56,56,unknown,
1086927013,1176462032,36,36,unknown,
1088464069,-971430189,18,18,unknown,
1088476224,-624356449,,,unknown,
1089577511,1187005574,164,170,no,
1090046104,1380443118,,,no,
1090894756,18383829,39,39,unknown,
1092376844,641538878,1392,1392,no,FD section 'Contemporary Poetry'.
1092644414,1176462032,11,11,unknown,
1092696631,426439803,96,114,no,
1092713191,894285905,v,vii,no,
1093423283,-151965373,,,no,
1096609322,1176462032,13,13,unknown,
1097063252,-1498669980,,,unknown,
1098297334,1424850387,,,unknown,
1099085186,-1469394977,125,130,no,
1101991619,-1801548117,121,121,unknown,
1102068930,680885255,75,84,yes,
1102312798,641538878,1357,1357,no,FD section 'Contemporary Poetry
1102342653,-1209873395,96,103,no,
1104637015,1733878082,1,4,no,
1104967757,1519339388,629,630,unknown,
1105372963,1188486072,,,unknown,
1108587997,641538878,903,903,no,"FD section 'Ireland/Herland: Literary Nationalism, 1845-1916'. First published in The United Irishman, 12 Feb 1848."
1110079464,1646168793,450,450,unknown,
1111817557,-1896946720,21,22,unknown,
1112813586,641538878,194,195,no,"FD section 'The Women's Movement in the Republic, 1968-80'. First published in the Irish Times, 7 Oct 1970."
1113004150,1454525488,84,94,no,
1114563432,1519339388,590,590,unknown,
1114619949,-140080942,3,3,unknown,
1117004296,-971430189,81,81,unknown,
1120621182,641538878,1526,1527,no,"FD section 'Women in the North of Ireland'. First published in Peace by Peace, vol 19, 2 (1994)."
1121543960,-1692346770,33,48,no,
1122289570,1155205332,877,878,no,"FD section 'Sexual Expression and Genre, 1801-1917'."
1122850330,-971430189,31,31,unknown,
1124058094,1176369270,46,46,unknown,
1124692022,1184963784,7,8,no,
1126080648,641538878,1311,1311,no,FD section 'Contemporary Poetry'.
1126582274,641538878,1616,1618,no,"FD section 'Feminism, Culture and Critique in English'."
1126792493,641538878,1308,1308,no,FD section 'Contemporary Poetry'.
1127270595,-1896946720,24,25,unknown,
1129443395,-1860265659,59,76,no,
1130714831,1155205332,951,953,no,"FD section 'Public Discourse, Private Reflection, 1916-70'."
1131196007,1176369270,70,70,unknown,
1131930285,-2069378448,445,449,unknown,
1133111469,1141057531,167,169,no,
1135605804,1155205332,96,961,no,"FD section 'Public Discourse, Private Relfection, 1916-70"
1135999532,1155205332,1047,1051,no,"FD Section 'Erosion of Heterosexual Consensus, 1940-2001'."
1136499630,548479339,171,176,unknown,
1136900933,,,,unknown,
1137390088,-996415434,189,200,no,
1138585229,18383829,64,64,unknown,
1139157751,-2077755318,137,151,no,
1141267932,548479339,133,133,unknown,
1143114579,-1801548117,36,37,unknown,
1146118738,1459009510,,,no,
1146290640,641538878,1335,1335,no,FD section 'Contemporary Poetry'.
1147652588,2117500347,136,161,no,
1147976037,641538878,1661,1663,no,FD section 'Ethnicities'
1148561773,641538878,567,569,no,
1150650859,-971430189,23,23,unknown,
1151197053,-1024243326,50,51,unknown,
1154166885,887901212,74,81,unknown,
1154924342,1176462032,52,52,unknown,
1155211592,1155205332,166,172,unknown,
1155221706,1155205332,523,524,no,"Excerpt describes the founding of the Galway convent of the Sisters of Mercy. FD section 'The Re-emergence of Nuns and Convents, 1800-1962'."
1155547615,1155205332,590,594,no,"First published in Girls Don't Do Honours. FD section 'Recollections of Catholicism, 1906-1960'."
1156391338,1092115409,,,unknown,
1156416473,1155205332,1219,1232,no,IFC MS 243 (1936)
1156429311,1155205332,1320,1321,no,Original sound recording Claddagh Records 1970. 'Dónall Óg'.
1156497834,1155205332,1384,1388,no,Fd section 'Lamenting the Dead'. First publisehd in Éigse (Summer/Autumn 1939)
1156510372,641538878,77,78,no,"FD section 'Women and Politics, 1860-1918'. First published as a pamphlet in 1878."
1157691549,-82109711,153,179,no,
1157824514,-1201878348,,,unknown,
1157969455,641538878,192,193,no,"FD section 'The Women's Movement in the Republic, 1968-80'. First published in the Irish Press, 6 July 1970."
1157980455,641538878,328,329,no,"Fd section 'Law and Private Life in the Republic'. First published in Women's Studies International Forum, 11:4 (1988)."
1158070205,641538878,512,515,no,"FD section 'Property, Work and Home, c. 1170-1850'."
1158095072,1155205332,999,999,no,"FD section 'Public Discourse, Private Relfection, 1916-70'. 'Fidelity', 'To Her Last Love'."
1158149008,641538878,659,660,no,"FD section 'Education in Nineteenth-Century Ireland'. First published in H.C. 1899 [c.9512], xiii."
1159353335,-1757064847,226,227,unknown,
1159875267,-1209873395,369,387,no,
1160397110,549433890,,,unknown,
1160434465,-971430189,19,19,unknown,
1160476926,-1958046193,,,unknown,
1160563434,-1382105522,,,unknown,
1161454328,1155205332,962,970,no,"FD section 'Public Discourse, Private Reflection, 1916-70"
1162812369,-1857982938,17,23,unknown,from 1996
1164714439,-1757064847,102,102,unknown,
1165241536,-313413462,,,unknown,
1166939459,-1747370495,,,unknown,
1166952063,-1757064847,158,158,unknown,
1167585270,877202092,206,232,no,
1169532401,1176369270,60,60,unknown,
1172531137,-1801548117,35,35,unknown,
1173150468,1184963784,95,107,no,
1174344833,1187005574,226,227,no,
1174964393,-1896946720,25,26,unknown,
1176316338,-1896946720,45,46,unknown,
1176397151,1176369270,51,51,unknown,
1176399358,1176369270,72,72,unknown,
1176399854,1176369270,75,75,unknown,
1176488956,1176462032,50,50,unknown,
1176721234,1155205332,708,712,no,"First published in American Philosophical Quarterly, vol 31, no 1 (Jan 1994). FD section 'Theology and Ethics: The Twentieth Century'."
1177094280,18383829,7,7,unknown,
1177527026,18383829,12,12,unknown,
1177528309,18383829,26,26,unknown,
1177529769,18383829,43,43,unknown,"Published in Cork Literary Review, v5 (1998)"
1177531400,18383829,65,65,unknown,
1177531601,18383829,66,66,unknown,
1177543203,1155205332,1312,1317,no,
1177692918,-140080942,5,5,unknown,
1177694837,-140080942,26,26,unknown,
1177954708,-2101122274,42,43,unknown,
1177961686,-1757064847,77,77,unknown,Published in Poetry Ireland Review V66 (1999)
1177962333,-1757064847,94,94,unknown,
1178029405,-1857982938,140,145,unknown,from 2002
1178629748,-633798775,36,36,unknown,Published in Anthology of Irish Literature (1954); For the Love of Ireland (2001)
1178630788,-633798775,41,42,unknown,
1178727170,0,,,unknown,
1178731359,241588665,25,28,unknown,
1179938655,-1757064847,195,195,unknown,
1180228918,-332119926,45,58,no,
1182006111,641538878,1308,1309,no,FD section 'Contemporary Poetry'.
1183320560,641538878,1341,1341,no,FD section 'Contemporary Poetry'.
1183464311,641538878,1339,1339,no,FD section 'Contemporary Poetry'.
1184272886,641538878,1025,1025,no,"FD section 'Identity and Opposition: Women's Writing, 1890-1960'. First published in the Dublin Magazine, vol 27, no 1 (Jan-Mar 1952)."
1184930908,28714029,,,unknown,
1184939159,1990952211,110,121,no,
1185117535,1157986840,58,69,no,
1185489238,641538878,434,436,no,"FD section 'Women and Politics in Northern Ireland, 1993-2000'."
1186076562,680885255,17,29,yes,
1186139313,894285905,v,vii,no,
1186337777,1186337634,1,5,no,
1186390794,1186387580,9,18,no,
1187617893,,,,unknown,
1188804449,1176462032,5,5,unknown,
1189800902,-971430189,32,,unknown,
1192679608,641538878,1435,1436,no,FD section 'Republic of Ireland: Politics of Sexuality. 1965-2000'. First published in the Sunday Tribune 12 Feb 1984.
1193249181,-328319334,,,unknown,
1199205739,1187005574,139,157,no,
1199824973,-268923408,,,no,
1202611447,-1285562772,,,unknown,
1202623538,-971430189,33,,unknown,
1202624062,-971430189,6,6,no,
1203657154,-2028520785,,,unknown,
1204692730,-449886238,,,no,
1205672329,1155205332,1344,1345,no,FD section 'The Song Tradition'. IFC recording 166/1 (1973)
1206058183,641538878,1342,1342,no,FD section 'Contemporary Poetry'.
1207703266,641538878,1095,1097,no,"FD section 'Aesthetics and Politics, 1890-1960'."
1207939027,1990952211,99,109,no,
1209644795,230785279,9,28,no,
1211633577,641538878,1400,1401,no,FD section 'Contemporary Poetry'.
1214381623,1370664864,70,75,unknown,
1214768435,18383829,48,48,unknown,
1218421028,641538878,904,904,no,"FD section 'Ireland/Herland: Literary Nationalism, 1845-1916'."
1219534305,1519339388,736,736,unknown,
1220011994,2002009033,,,unknown,
1221151630,1202738011,197,221,no,
1221166396,224253106,,,no,"FD Section 'Erosion of Heterosexual Consensus, 1940-2001'."
1221379072,963749378,47,47,no,
1222818877,-1897329075,,,no,
1224084698,0,,,unknown,
1224492133,1176369270,45,45,unknown,
1225582696,1176462032,14,14,unknown,
1227594455,0,18,37,unknown,Printed in The Dublin Magazine 11 (1936); Field Day Anthology (2002)
1230355649,423919546,11,11,unknown,
1230612762,722738666,275,298,no,
1232408871,-78472961,,,unknown,Published anonymously
1233801284,-856709638,,,unknown,
1234783997,-971430189,40,,unknown,
1236915047,-1209873395,177,187,no,
1236926729,641538878,142,145,no,"FD section 'Women and Politics in Indepenent Ireland, 1921-68'."
1237173595,1176462032,65,65,unknown,
1241289142,641538878,905,906,no,"FD section 'Ireland/Herland: Literary Nationalism, 1845-1916'."
1241595579,1155205332,1198,1205,no,FD Section 'Life Stories'.
1241660051,-142216425,,,unknown,
1241771217,-1623861544,27,27,unknown,under 18
1242062800,641538878,1367,1367,no,FD section 'Contemporary Poetry'.
1242664818,-1757064847,92,92,unknown,
1242890626,1155205332,981,983,no,"FD section 'Public Discourse, Private Reflection, 1916-70'. First published in The Bell, 1944"
1245739698,641538878,548,549,no,
1247288373,641538878,1080,1084,no,"FD section 'Aesthetics and Politics, 1890-1960'."
1247873041,341816299,,,unknown,
1248922173,-1896946720,72,73,unknown,
1250281358,-1841107699,122,137,no,
1251218305,1262484392,89,108,no,
1252844800,641538878,1325,1326,no,FD section 'Contemporary Poetry'.
1253310321,1155205332,825,827,no,
1254375725,1176462032,34,34,unknown,
1254721550,-13031966,,,no,
1255043040,641538878,1338,1339,no,FD section 'Contemporary Poetry'.
1257197057,1178916866,56,57,no,
1258413625,1733878082,175,184,no,
1258582510,1185060288,3,3,no,
1258911813,423919546,41,41,unknown,
1259612901,-327974296,,,unknown,
1259943484,-971430189,80,80,unknown,
1262169792,641538878,436,440,no,"FD section 'Women and Politics in Northern Ireland, 1993-2000'."
1262879070,490441365,140,153,no,
1263345603,1519339388,179,181,unknown,
1263514003,8953868,,,unknown,
1267723525,641538878,554,555,no,"FD section 'The Labour Movement 1800-2000'. First published in the Irish Citizen, January 1920"
1268775843,641538878,516,517,no,"FD section 'Property, Work and Home, c. 1170-1850'."
1269589575,894285905,31,43,no,
1276271884,641538878,1309,1309,no,FD section 'Contemporary Poetry'.
1276524134,1184963784,89,94,no,
1278912399,105471948,,,unknown,
1279016081,641538878,909,910,no,"FD section 'Ireland/Herland: Literary Nationalism, 1845-1916'."
1279057632,0,,,unknown,
1279672512,-140080942,16,16,unknown,
1280406783,866585257,63,79,no,
1281500026,1175079171,57,62,unknown,
1282103226,641538878,1324,1324,no,FD section 'Contemporary Poetry'.
1282910671,641538878,1310,1310,no,FD section 'Contemporary Poetry'.
1283431448,641538878,1591,1595,no,"FD section 'Feminism, Culture and Critique in English'. First published in Screen, 1981."
1288476111,641538878,1392,1392,no,FD section 'Contemporary Poetry'.
1289024199,-1747370495,,,unknown,
1289676363,641538878,1370,1370,no,FD section 'Contemporary Poetry'.
1289952076,580744677,,,unknown,
1290530595,-1757064847,193,193,unknown,
1291000567,1519339388,736,737,unknown,
1291579285,-746332572,103,108,yes,"From Nature, August 8, 1889, vol. XI, pp. 344-346"
1292653232,1263422976,,,no,
1293054198,1923584500,66,70,no,
1293322992,-1757064847,93,93,unknown,
1295392071,641538878,112,116,no,"FD section 'Women and Politics, 1860-1918'. Account of the Easter Rising, first published in the Worker's Dreadnought (1916), entitled 'Scenes from the Rebellion'."
1297795414,641538878,901,902,no,"FD section 'Ireland/Herland: Literary Nationalism, 1845-1916'. First published in The Nation"
1299825728,-451078063,95,96,unknown,
1300372587,-1801548117,171,172,unknown,
1302695792,241588665,14,14,unknown,under 12
1303755966,-140080942,12,12,unknown,
1304241718,615736008,,,unknown,
1305154416,641538878,1491,1493,no,"FD section 'Women in the North of Ireland, 1969-2000'. First published in Community Mirror (June 1982)."
1305864601,150642190,,,unknown,
1311497884,1880660857,,,no,
1315959069,641538878,1355,1356,no,FD section 'Contemporary Poetry'.
1316188929,1176369270,54,54,unknown,
1318839175,-1213415789,,,unknown,
1320581569,680885255,85,100,yes,
1321311395,-2069378448,445,449,unknown,
1322996120,1933335756,,,unknown,
1326070056,1155205332,632,633,no,"Lot's Wife, Medea Ireland. FD section 'Poetry of the Spirit, 1900-95'."
1326541137,-1540348910,37,69,no,
1328777102,-725429263,37,45,unknown,
1332374711,-1801548117,161,161,unknown,
1332704098,-145657772,179,196,unknown,
1332933657,641538878,1470,1471,no,"FD section 'Republic of Ireland: Politics of Sexuality. 1965-2000'. First published in the Irish Times, 18 Nov 2000"
1333450664,1155205332,1056,1058,no,"FD Section 'Erosion of Heterosexual Consensus, 1940-2001'. First published in Outcome: A Magazine of Sexual Politics Produced by Lesbian and Gay People"
1337422981,1176462032,48,48,unknown,
1337884226,1176462032,16,16,unknown,
1338511070,-82109711,274,305,no,
1339089874,793969391,,,unknown,
1339136624,1174414208,,,unknown,
1340286863,887901212,235,252,unknown,
1342019040,1155205332,1164,1169,no,"FD section 'Love and Desire in Writing for Children, 1791-1979'."
1343154687,1519339388,172,174,unknown,
1344815593,1176369270,63,63,unknown,
1348129464,-1757064847,63,63,unknown,
1348177516,1424850387,,,unknown,
1349510720,1155205332,1005,1011,no,"FD section 'Public Discourse, Private Relfection, 1916-70'."
1349512391,-1896946720,67,67,unknown,
1350609513,1720455595,,,no,
1352231592,1155205332,1421,1423,no,
1354907044,1155205332,1178,1178,no,"FD section 'Love and Desire in Writing for Children, 1791-1979'."
1356399204,-277211944,,,no,
1357244255,-1382105522,,,unknown,
1359490431,1519339388,632,633,unknown,
1359771837,1155205332,459,463,no,
1360031969,293630667,,,unknown,
1360220371,-1757064847,95,95,unknown,
1364516730,641538878,267,267,no,"FD section 'The Women's Movement and Politicians in the Republic, 1980-2000'. Debate on 23 Feb 1994."
1365681146,-1757064847,62,62,unknown,Published in Cúirt Journal v3 (1995)
1366371809,-2077755318,115,136,no,
1369401235,641538878,1385,1385,no,FD section 'Contemporary Poetry'.
1372105001,641538878,1378,1378,no,FD section 'Contemporary Poetry'.
1372697489,18383829,51,51,unknown,
1373583544,1155205332,837,840,no,"FD section 'Sexual Expression and Genre, 1801-1917"
1373746728,1184963784,139,159,no,
1375273168,548479339,131,131,unknown,
1376338804,-2082907021,,,unknown,
1377075340,-1548069,31,31,unknown,
1377580452,-714418119,,,no,
1379084498,-1504045507,102,110,no,
1379788998,-869576681,,,unknown,
1380154592,1916914580,,,no,
1382029006,805683839,92,106,no,
1384273803,641538878,1671,1672,no,"FD section 'Ethinicities'. First published in Metro Eireann, Dec 2001."
1385493162,548479339,10,10,unknown,
1385585091,-2101122274,158,160,unknown,
1387451337,-140080942,30,30,unknown,
1389774542,1176369270,10,10,unknown,
1390971192,-2072317110,231,262,yes,
1391179612,209456417,83,84,no,"FD section 'Women and Politics, 1860-1918'."
1392619901,1197822356,377,378,yes,
1394509675,465738035,15,16,unknown,
1394646010,1155205332,1169,1172,no,"FD section 'Love and Desire in Writing for Children, 1791-1979'."
1394853711,18383829,60,60,unknown,
1395050461,-1896946720,18,18,unknown,
1398049773,1155205332,1247,1252,no,IFC MS 626
1398052306,1176462032,32,32,unknown,
